model,family,seed,collector,regime,age,episode_weighted_agreement,episode_weighted_centered_mse,episode_weighted_first_argmin_match,episode_weighted_raw_gap,episodes,nonquery_rows,supported_episode_agreement,supported_episode_centered_mse,supported_episode_raw_gap,supported_episodes,weight_mass,zero_support_episode_ids
direct_gru@235003,direct_gru,235003,all,lambda3,all,0.7740147403405471,0.054965455493960036,0.7284980140978716,0.060109093225960745,18,1992,0.7740147403405471,0.054965455493960036,0.060109093225960745,18,1.0,[]
direct_gru@235003,direct_gru,235003,all,lambda3,1,0.8464567433717343,0.03739857687880199,0.7574001528297689,0.021098818174129924,18,666,0.8464567433717343,0.03739857687880199,0.021098818174129924,18,1.0,[]
direct_gru@235003,direct_gru,235003,all,lambda3,2,0.7683720969598483,0.056703017377477925,0.7304091339968853,0.0737703671080216,18,665,0.7683720969598483,0.056703017377477925,0.0737703671080216,18,1.0,[]
direct_gru@235003,direct_gru,235003,all,lambda3,3,0.6489526680809274,0.07043350134391459,0.6395918447347293,0.08739575497317305,18,661,0.6871263544386291,0.07457664848179191,0.09253668173630088,17,0.9444444444444444,"[""valid:lambda3:23300006:period4_hold""]"
direct_gru@235003,direct_gru,235003,all,lambda4,all,0.6653396529742254,0.0914225097699597,0.655051587130604,0.1173056731325172,18,5265,0.6653396529742254,0.0914225097699597,0.1173056731325172,18,1.0,[]
direct_gru@235003,direct_gru,235003,all,lambda4,1,0.7480123703006092,0.05517473327821584,0.7480123703006092,0.04717382917266674,18,1756,0.7480123703006092,0.05517473327821584,0.04717382917266674,18,1.0,[]
direct_gru@235003,direct_gru,235003,all,lambda4,2,0.6858941332890144,0.085497973127057,0.6704620345235823,0.09904124640538312,18,1755,0.6858941332890144,0.085497973127057,0.09904124640538312,18,1.0,[]
direct_gru@235003,direct_gru,235003,all,lambda4,3,0.5650225082431054,0.13224371599445545,0.5495904094776733,0.20268272598018502,18,1754,0.5650225082431054,0.13224371599445545,0.20268272598018502,18,1.0,[]
direct_gru@235003,direct_gru,235003,analytic,all,all,0.726637602233279,0.0764598168557971,0.7146575400045063,0.10932927621943718,12,241,0.726637602233279,0.0764598168557971,0.10932927621943718,12,1.0,[]
direct_gru@235003,direct_gru,235003,analytic,all,1,0.8148358585858585,0.05274087917255371,0.779419191919192,0.0589313714191167,12,82,0.8148358585858585,0.05274087917255371,0.0589313714191167,12,1.0,[]
direct_gru@235003,direct_gru,235003,analytic,all,2,0.720223063973064,0.06738077783791578,0.720223063973064,0.08230186526221459,12,81,0.720223063973064,0.06738077783791578,0.08230186526221459,12,1.0,[]
direct_gru@235003,direct_gru,235003,analytic,all,3,0.6387066150224044,0.11016513486040004,0.6387066150224044,0.19252678126859493,12,78,0.6387066150224044,0.11016513486040004,0.19252678126859493,12,1.0,[]
direct_gru@235003,direct_gru,235003,analytic,lambda3,all,0.789714999239686,0.06915077659104342,0.7657548747821408,0.07694461498555442,6,126,0.789714999239686,0.06915077659104342,0.07694461498555442,6,1.0,[]
direct_gru@235003,direct_gru,235003,analytic,lambda3,1,0.8708333333333332,0.05697823337803456,0.7999999999999999,0.03191780249277751,6,43,0.8708333333333332,0.05697823337803456,0.03191780249277751,6,1.0,[]
direct_gru@235003,direct_gru,235003,analytic,lambda3,2,0.7708333333333334,0.06659880884818575,0.7708333333333334,0.09243421951929727,6,43,0.7708333333333334,0.06659880884818575,0.09243421951929727,6,1.0,[]
direct_gru@235003,direct_gru,235003,analytic,lambda3,3,0.7231203007518797,0.08530190742764644,0.7231203007518797,0.11177787499917778,6,40,0.7231203007518797,0.08530190742764644,0.11177787499917778,6,1.0,[]
direct_gru@235003,direct_gru,235003,analytic,lambda4,all,0.6635602052268719,0.08376885712055081,0.6635602052268719,0.14171393745331995,6,115,0.6635602052268719,0.08376885712055081,0.14171393745331995,6,1.0,[]
direct_gru@235003,direct_gru,235003,analytic,lambda4,1,0.7588383838383838,0.048503524967072865,0.7588383838383838,0.08594494034545591,6,39,0.7588383838383838,0.048503524967072865,0.08594494034545591,6,1.0,[]
direct_gru@235003,direct_gru,235003,analytic,lambda4,2,0.6696127946127945,0.06816274682764581,0.6696127946127945,0.07216951100513189,6,38,0.6696127946127945,0.06816274682764581,0.07216951100513189,6,1.0,[]
direct_gru@235003,direct_gru,235003,analytic,lambda4,3,0.5542929292929293,0.13502836229315365,0.5542929292929293,0.2732756875380121,6,38,0.5542929292929293,0.13502836229315365,0.2732756875380121,6,1.0,[]
direct_gru@235003,direct_gru,235003,neural,all,all,0.7418430335097002,0.08557718017179074,0.7230599647266315,0.11727023873169375,12,290,0.7418430335097002,0.08557718017179074,0.11727023873169375,12,1.0,[]
direct_gru@235003,direct_gru,235003,neural,all,1,0.8513227513227513,0.054403278317241434,0.794973544973545,0.03405855856244527,12,97,0.8513227513227513,0.054403278317241434,0.03405855856244527,12,1.0,[]
direct_gru@235003,direct_gru,235003,neural,all,2,0.6898148148148149,0.08871005350336837,0.6898148148148149,0.13230429225497775,12,97,0.6898148148148149,0.08871005350336837,0.13230429225497775,12,1.0,[]
direct_gru@235003,direct_gru,235003,neural,all,3,0.6927248677248677,0.11139751696642614,0.6927248677248677,0.1777948753543632,12,96,0.6927248677248677,0.11139751696642614,0.1777948753543632,12,1.0,[]
direct_gru@235003,direct_gru,235003,neural,lambda3,all,0.8182539682539683,0.052287954193449726,0.7806878306878308,0.06571295374915713,6,153,0.8182539682539683,0.052287954193449726,0.06571295374915713,6,1.0,[]
direct_gru@235003,direct_gru,235003,neural,lambda3,1,0.8507936507936508,0.03376796103974263,0.7380952380952381,0.02541571912311372,6,51,0.8507936507936508,0.03376796103974263,0.02541571912311372,6,1.0,[]
direct_gru@235003,direct_gru,235003,neural,lambda3,2,0.8055555555555555,0.05851494343185451,0.8055555555555555,0.07217936515808106,6,51,0.8055555555555555,0.05851494343185451,0.07217936515808106,6,1.0,[]
direct_gru@235003,direct_gru,235003,neural,lambda3,3,0.7984126984126984,0.06458095810875204,0.7984126984126984,0.09954377696627663,6,51,0.7984126984126984,0.06458095810875204,0.09954377696627663,6,1.0,[]
direct_gru@235003,direct_gru,235003,neural,lambda4,all,0.6654320987654321,0.11886640615013176,0.6654320987654321,0.16882752371423038,6,137,0.6654320987654321,0.11886640615013176,0.16882752371423038,6,1.0,[]
direct_gru@235003,direct_gru,235003,neural,lambda4,1,0.8518518518518517,0.07503859559474024,0.8518518518518517,0.0427013980017768,6,46,0.8518518518518517,0.07503859559474024,0.0427013980017768,6,1.0,[]
direct_gru@235003,direct_gru,235003,neural,lambda4,2,0.5740740740740741,0.11890516357488223,0.5740740740740741,0.1924292193518745,6,46,0.5740740740740741,0.11890516357488223,0.1924292193518745,6,1.0,[]
direct_gru@235003,direct_gru,235003,neural,lambda4,3,0.587037037037037,0.15821407582410024,0.587037037037037,0.2560459737424497,6,45,0.587037037037037,0.15821407582410024,0.2560459737424497,6,1.0,[]
direct_gru@235003,direct_gru,235003,period4_hold,all,all,0.6905509542291796,0.05754495086829176,0.6376068971115756,0.039522634586585975,12,6726,0.6905509542291796,0.05754495086829176,0.039522634586585975,12,1.0,[]
direct_gru@235003,direct_gru,235003,period4_hold,all,1,0.7255450605999053,0.0317158077457316,0.6837260478028302,0.00941904103863303,12,2243,0.7255450605999053,0.0317158077457316,0.00941904103863303,12,1.0,[]
direct_gru@235003,direct_gru,235003,period4_hold,all,2,0.7713614665854154,0.05721065441551821,0.6912688739928229,0.044611262752914715,12,2242,0.7713614665854154,0.05721065441551821,0.044611262752914715,12,1.0,[]
direct_gru@235003,direct_gru,235003,period4_hold,all,3,0.48953128173877714,0.08245317418072884,0.45234189857133184,0.064796064807079,12,2241,0.5340341255332114,0.08994891728806782,0.07068661615317709,11,0.9166666666666666,"[""valid:lambda3:23300006:period4_hold""]"
direct_gru@235003,direct_gru,235003,period4_hold,lambda3,all,0.714075253527987,0.043457635697386955,0.6390513368236432,0.03766971094317068,6,1713,0.714075253527987,0.043457635697386955,0.03766971094317068,6,1.0,[]
direct_gru@235003,direct_gru,235003,period4_hold,lambda3,1,0.8177432459882187,0.021449536218628797,0.7341052203940687,0.005962932906498541,6,572,0.8177432459882187,0.021449536218628797,0.005962932906498541,6,1.0,[]
direct_gru@235003,direct_gru,235003,period4_hold,lambda3,2,0.7287274019906561,0.0449952998523935,0.6148385131017672,0.05669751664668642,6,571,0.7287274019906561,0.0449952998523935,0.05669751664668642,6,1.0,[]
direct_gru@235003,direct_gru,235003,period4_hold,lambda3,3,0.4253250050782043,0.06141763849534527,0.39724253503961,0.05086561295406474,6,570,0.5103900060938452,0.07370116619441433,0.06103873554487769,5,0.8333333333333334,"[""valid:lambda3:23300006:period4_hold""]"
direct_gru@235003,direct_gru,235003,period4_hold,lambda4,all,0.6670266549303722,0.07163226603919658,0.6361624573995079,0.04137555823000127,6,5013,0.6670266549303722,0.07163226603919658,0.04137555823000127,6,1.0,[]
direct_gru@235003,direct_gru,235003,period4_hold,lambda4,1,0.6333468752115918,0.041982079272834406,0.6333468752115918,0.01287514917076752,6,1671,0.6333468752115918,0.041982079272834406,0.01287514917076752,6,1.0,[]
direct_gru@235003,direct_gru,235003,period4_hold,lambda4,2,0.8139955311801748,0.06942600897864293,0.7676992348838784,0.032525008859143,6,1671,0.8139955311801748,0.06942600897864293,0.032525008859143,6,1.0,[]
direct_gru@235003,direct_gru,235003,period4_hold,lambda4,3,0.5537375583993499,0.1034887098661124,0.5074412621030536,0.07872651666009327,6,1671,0.5537375583993499,0.1034887098661124,0.07872651666009327,6,1.0,[]
history_mlp@235003,history_mlp,235003,all,all,all,0.5207982435162047,0.14610556674760933,0.44007622443949107,0.20757028961829424,36,7257,0.5207982435162047,0.14610556674760933,0.20757028961829424,36,1.0,[]
history_mlp@235003,history_mlp,235003,all,all,1,0.5538048684224797,0.10233448536859334,0.4200085721261833,0.1367870492658046,36,2422,0.5538048684224797,0.10233448536859334,0.1367870492658046,36,1.0,[]
history_mlp@235003,history_mlp,235003,all,all,2,0.5278145324725154,0.1437281089167797,0.47539815357076176,0.24357526896980128,36,2420,0.5278145324725154,0.1437281089167797,0.24357526896980128,36,1.0,[]
history_mlp@235003,history_mlp,235003,all,all,3,0.4457765898860065,0.18996515420604315,0.4176393880894506,0.25150152675322146,36,2415,0.45851306388274954,0.19539273004050153,0.2586872846604564,35,0.9722222222222222,"[""valid:lambda3:23300006:period4_hold""]"
history_mlp@235003,history_mlp,235003,all,lambda3,all,0.5617005826494037,0.1145787348716622,0.40948063248809197,0.1653229160863768,18,1992,0.5617005826494037,0.1145787348716622,0.1653229160863768,18,1.0,[]
history_mlp@235003,history_mlp,235003,all,lambda3,1,0.6286317075165339,0.08926520503892271,0.3656687445535709,0.12407684430990885,18,666,0.6286317075165339,0.08926520503892271,0.12407684430990885,18,1.0,[]
history_mlp@235003,history_mlp,235003,all,lambda3,2,0.5399235125697648,0.10988844344205341,0.4352938829401352,0.207677154818194,18,665,0.5399235125697648,0.10988844344205341,0.207677154818194,18,1.0,[]
history_mlp@235003,history_mlp,235003,all,lambda3,3,0.45898291076054953,0.1396752519050304,0.42554801334027736,0.16491423006977782,18,661,0.4859819055111701,0.14789144319356162,0.17461506713270594,17,0.9444444444444444,"[""valid:lambda3:23300006:period4_hold""]"
history_mlp@235003,history_mlp,235003,all,lambda4,all,0.4798959043830058,0.17763239862355645,0.47067181639089006,0.24981766315021167,18,5265,0.4798959043830058,0.17763239862355645,0.24981766315021167,18,1.0,[]
history_mlp@235003,history_mlp,235003,all,lambda4,1,0.47897802932842537,0.11540376569826398,0.47434839969879583,0.14949725422170035,18,1756,0.47897802932842537,0.11540376569826398,0.14949725422170035,18,1.0,[]
history_mlp@235003,history_mlp,235003,all,lambda4,2,0.5157055523752659,0.17756777439150598,0.5155024242013883,0.27947338312140857,18,1755,0.5157055523752659,0.17756777439150598,0.27947338312140857,18,1.0,[]
history_mlp@235003,history_mlp,235003,all,lambda4,3,0.4325702690114634,0.24025505650705592,0.40973076283862386,0.3380888234366652,18,1754,0.4325702690114634,0.24025505650705592,0.3380888234366652,18,1.0,[]
history_mlp@235003,history_mlp,235003,analytic,all,all,0.5093221490973886,0.14612752274290666,0.4663327311079706,0.24366341504796307,12,241,0.5093221490973886,0.14612752274290666,0.24366341504796307,12,1.0,[]
history_mlp@235003,history_mlp,235003,analytic,all,1,0.5931818181818181,0.10933108462006542,0.46540404040404043,0.15802868113975332,12,82,0.5931818181818181,0.10933108462006542,0.15802868113975332,12,1.0,[]
history_mlp@235003,history_mlp,235003,analytic,all,2,0.4643308080808081,0.14584796278085846,0.4643308080808081,0.2768126082540763,12,81,0.4643308080808081,0.14584796278085846,0.2768126082540763,12,1.0,[]
history_mlp@235003,history_mlp,235003,analytic,all,3,0.4652132224500645,0.18266075868180423,0.4652132224500645,0.30525253461537816,12,78,0.4652132224500645,0.18266075868180423,0.30525253461537816,12,1.0,[]
history_mlp@235003,history_mlp,235003,analytic,lambda3,all,0.5703518499023289,0.12682784787455345,0.48900264355312256,0.2007770429870276,6,126,0.5703518499023289,0.12682784787455345,0.2007770429870276,6,1.0,[]
history_mlp@235003,history_mlp,235003,analytic,lambda3,1,0.7583333333333333,0.10222200941713389,0.5166666666666667,0.10583866238594054,6,43,0.7583333333333333,0.10222200941713389,0.10583866238594054,6,1.0,[]
history_mlp@235003,history_mlp,235003,analytic,lambda3,2,0.4375,0.12172735657683405,0.4375,0.28521528641382854,6,43,0.4375,0.12172735657683405,0.28521528641382854,6,1.0,[]
history_mlp@235003,history_mlp,235003,analytic,lambda3,3,0.5087092731829573,0.1574756698786562,0.5087092731829573,0.21330491630057047,6,40,0.5087092731829573,0.1574756698786562,0.21330491630057047,6,1.0,[]
history_mlp@235003,history_mlp,235003,analytic,lambda4,all,0.44829244829244824,0.1654271976112599,0.44366281866281865,0.2865497871088985,6,115,0.44829244829244824,0.1654271976112599,0.2865497871088985,6,1.0,[]
history_mlp@235003,history_mlp,235003,analytic,lambda4,1,0.42803030303030304,0.11644015982299698,0.41414141414141414,0.2102186998935661,6,39,0.42803030303030304,0.11644015982299698,0.2102186998935661,6,1.0,[]
history_mlp@235003,history_mlp,235003,analytic,lambda4,2,0.49116161616161613,0.16996856898488286,0.49116161616161613,0.26840993009432396,6,38,0.49116161616161613,0.16996856898488286,0.26840993009432396,6,1.0,[]
history_mlp@235003,history_mlp,235003,analytic,lambda4,3,0.4217171717171717,0.20784584748495227,0.4217171717171717,0.39720015293018585,6,38,0.4217171717171717,0.20784584748495227,0.39720015293018585,6,1.0,[]
history_mlp@235003,history_mlp,235003,neural,all,all,0.5004850088183421,0.16199068590753166,0.4514109347442681,0.2782620435248817,12,290,0.5004850088183421,0.16199068590753166,0.2782620435248817,12,1.0,[]
history_mlp@235003,history_mlp,235003,neural,all,1,0.6466931216931217,0.10533233224934703,0.505026455026455,0.14444911606097346,12,97,0.6466931216931217,0.10533233224934703,0.14444911606097346,12,1.0,[]
history_mlp@235003,history_mlp,235003,neural,all,2,0.3523809523809524,0.16874453297755845,0.3523809523809524,0.35579705326645467,12,97,0.3523809523809524,0.16874453297755845,0.35579705326645467,12,1.0,[]
history_mlp@235003,history_mlp,235003,neural,all,3,0.4857142857142857,0.21340280185539806,0.4801587301587302,0.3528599574452355,12,96,0.4857142857142857,0.21340280185539806,0.3528599574452355,12,1.0,[]
history_mlp@235003,history_mlp,235003,neural,lambda3,all,0.557142857142857,0.10702757182919005,0.46269841269841266,0.18564183081268634,6,153,0.557142857142857,0.10702757182919005,0.18564183081268634,6,1.0,[]
history_mlp@235003,history_mlp,235003,neural,lambda3,1,0.6952380952380953,0.07586445922359865,0.41190476190476194,0.11881889312986343,6,51,0.6952380952380953,0.07586445922359865,0.11881889312986343,6,1.0,[]
history_mlp@235003,history_mlp,235003,neural,lambda3,2,0.43253968253968256,0.10706115734062283,0.43253968253968256,0.2433859772152371,6,51,0.43253968253968256,0.10706115734062283,0.2433859772152371,6,1.0,[]
history_mlp@235003,history_mlp,235003,neural,lambda3,3,0.5436507936507936,0.1381570989233487,0.5436507936507936,0.19472062209295848,6,51,0.5436507936507936,0.1381570989233487,0.19472062209295848,6,1.0,[]
history_mlp@235003,history_mlp,235003,neural,lambda4,all,0.44382716049382714,0.21695379998587327,0.4401234567901235,0.3708822562370771,6,137,0.44382716049382714,0.21695379998587327,0.3708822562370771,6,1.0,[]
history_mlp@235003,history_mlp,235003,neural,lambda4,1,0.5981481481481482,0.13480020527509542,0.5981481481481482,0.1700793389920835,6,46,0.5981481481481482,0.13480020527509542,0.1700793389920835,6,1.0,[]
history_mlp@235003,history_mlp,235003,neural,lambda4,2,0.2722222222222222,0.23042790861449414,0.2722222222222222,0.46820812931767214,6,46,0.2722222222222222,0.23042790861449414,0.46820812931767214,6,1.0,[]
history_mlp@235003,history_mlp,235003,neural,lambda4,3,0.42777777777777776,0.28864850478744736,0.4166666666666667,0.5109992927975124,6,45,0.42777777777777776,0.28864850478744736,0.5109992927975124,6,1.0,[]
history_mlp@235003,history_mlp,235003,period4_hold,all,all,0.5525875726328834,0.13019849159238964,0.4024850074662345,0.10078541028203793,12,6726,0.5525875726328834,0.13019849159238964,0.10078541028203793,12,1.0,[]
history_mlp@235003,history_mlp,235003,period4_hold,all,1,0.421539665392499,0.09234003923636758,0.28959522094805457,0.10788335059668701,12,2243,0.421539665392499,0.09234003923636758,0.10788335059668701,12,1.0,[]
history_mlp@235003,history_mlp,235003,period4_hold,all,2,0.7667318369557857,0.11659183099192216,0.6094827002505248,0.09811614538887292,12,2242,0.7667318369557857,0.11659183099192216,0.09811614538887292,12,1.0,[]
history_mlp@235003,history_mlp,235003,period4_hold,all,3,0.38640226149366913,0.17383190208092716,0.30754621165955714,0.09639208819905086,12,2241,0.42152973981127545,0.18963480227010238,0.10515500530805548,11,0.9166666666666666,"[""valid:lambda3:23300006:period4_hold""]"
history_mlp@235003,history_mlp,235003,period4_hold,lambda3,all,0.5576070409030248,0.1098807849112431,0.27674084121274073,0.10954987445941648,6,1713,0.5576070409030248,0.1098807849112431,0.10954987445941648,6,1.0,[]
history_mlp@235003,history_mlp,235003,period4_hold,lambda3,1,0.43232369397817294,0.08970914647603563,0.16843480508928407,0.14757297741392256,6,572,0.43232369397817294,0.08970914647603563,0.14757297741392256,6,1.0,[]
history_mlp@235003,history_mlp,235003,period4_hold,lambda3,2,0.749730855169612,0.10087681640870337,0.43584196628072314,0.09443020082551629,6,571,0.749730855169612,0.10087681640870337,0.09443020082551629,6,1.0,[]
history_mlp@235003,history_mlp,235003,period4_hold,lambda3,3,0.3245886654478976,0.12339298691308637,0.22428397318708104,0.08671715181580457,6,570,0.38950639853747715,0.14807158429570363,0.10406058217896548,5,0.8333333333333334,"[""valid:lambda3:23300006:period4_hold""]"
history_mlp@235003,history_mlp,235003,period4_hold,lambda4,all,0.5475681043627417,0.15051619827353616,0.5282291737197283,0.09202094610465938,6,5013,0.5475681043627417,0.15051619827353616,0.09202094610465938,6,1.0,[]
history_mlp@235003,history_mlp,235003,period4_hold,lambda4,1,0.4107556368068251,0.0949709319966995,0.4107556368068251,0.06819372377945143,6,1671,0.4107556368068251,0.0949709319966995,0.06819372377945143,6,1.0,[]
history_mlp@235003,history_mlp,235003,period4_hold,lambda4,2,0.7837328187419595,0.13230684557514097,0.7831234342203263,0.10180208995222956,6,1671,0.7837328187419595,0.13230684557514097,0.10180208995222956,6,1.0,[]
history_mlp@235003,history_mlp,235003,period4_hold,lambda4,3,0.44821585753944077,0.22427081724876805,0.3908084501320333,0.10606702458229712,6,1671,0.44821585753944077,0.22427081724876805,0.10606702458229712,6,1.0,[]
current_mlp@235003,current_mlp,235003,all,all,all,0.693559100700206,0.0833320942060074,0.6831296550993629,0.09468465447509519,36,7257,0.693559100700206,0.0833320942060074,0.09468465447509519,36,1.0,[]
current_mlp@235003,current_mlp,235003,all,all,1,0.7589900063429923,0.052865226427954055,0.7589900063429923,0.04006936424173722,36,2422,0.7589900063429923,0.052865226427954055,0.04006936424173722,36,1.0,[]
current_mlp@235003,current_mlp,235003,all,all,2,0.7184244728120414,0.07653790111393267,0.703301016021918,0.0964101922573311,36,2420,0.7184244728120414,0.07653790111393267,0.0964101922573311,36,1.0,[]
current_mlp@235003,current_mlp,235003,all,all,3,0.5763489640285722,0.11973530399018346,0.560094478281399,0.1466795641641527,36,2415,0.5928160772865313,0.12315631267561729,0.15087040885455708,35,0.9722222222222222,"[""valid:lambda3:23300006:period4_hold""]"
current_mlp@235003,current_mlp,235003,all,lambda3,all,0.7370134863353068,0.06470943142102556,0.727471467561604,0.07434861100953083,18,1992,0.7370134863353068,0.06470943142102556,0.07434861100953083,18,1.0,[]
current_mlp@235003,current_mlp,235003,all,lambda3,1,0.8053130218349597,0.0468301255003358,0.8053130218349597,0.03507391209873176,18,666,0.8053130218349597,0.0468301255003358,0.03507391209873176,18,1.0,[]
current_mlp@235003,current_mlp,235003,all,lambda3,2,0.7832341874389406,0.06413147187324077,0.777678631883385,0.0749500785741958,18,665,0.7832341874389406,0.06413147187324077,0.0749500785741958,18,1.0,[]
current_mlp@235003,current_mlp,235003,all,lambda3,3,0.5601999234323877,0.08104729418158318,0.5369502111973006,0.11535317617980151,18,661,0.593152860104881,0.08581478207461748,0.12213865713155453,17,0.9444444444444444,"[""valid:lambda3:23300006:period4_hold""]"
current_mlp@235003,current_mlp,235003,all,lambda4,all,0.6501047150651051,0.10195475699098924,0.6387878426371215,0.11502069794065956,18,5265,0.6501047150651051,0.10195475699098924,0.11502069794065956,18,1.0,[]
current_mlp@235003,current_mlp,235003,all,lambda4,1,0.712666990851025,0.0589003273555723,0.712666990851025,0.045064816384742676,18,1756,0.712666990851025,0.0589003273555723,0.045064816384742676,18,1.0,[]
current_mlp@235003,current_mlp,235003,all,lambda4,2,0.653614758185142,0.08894433035462458,0.6289234001604507,0.11787030594046644,18,1755,0.653614758185142,0.08894433035462458,0.11787030594046644,18,1.0,[]
current_mlp@235003,current_mlp,235003,all,lambda4,3,0.5924980046247565,0.15842331379878372,0.5832387453654974,0.1780059521485039,18,1754,0.5924980046247565,0.15842331379878372,0.1780059521485039,18,1.0,[]
current_mlp@235003,current_mlp,235003,analytic,all,all,0.719046508410301,0.08072572253578565,0.719046508410301,0.09473045340970344,12,241,0.719046508410301,0.08072572253578565,0.09473045340970344,12,1.0,[]
current_mlp@235003,current_mlp,235003,analytic,all,1,0.8239267676767676,0.056702179218238745,0.8239267676767676,0.03612374281040346,12,82,0.8239267676767676,0.056702179218238745,0.03612374281040346,12,1.0,[]
current_mlp@235003,current_mlp,235003,analytic,all,2,0.7215488215488216,0.06893707192939233,0.7215488215488216,0.07297645421943279,12,81,0.7215488215488216,0.06893707192939233,0.07297645421943279,12,1.0,[]
current_mlp@235003,current_mlp,235003,analytic,all,3,0.5989819877977772,0.11645604428111288,0.5989819877977772,0.17991458848230066,12,78,0.5989819877977772,0.11645604428111288,0.17991458848230066,12,1.0,[]
current_mlp@235003,current_mlp,235003,analytic,lambda3,all,0.7541904995847516,0.06566936630391977,0.7541904995847516,0.08627317798910027,6,126,0.7541904995847516,0.06566936630391977,0.08627317798910027,6,1.0,[]
current_mlp@235003,current_mlp,235003,analytic,lambda3,1,0.8624999999999999,0.053896743600140344,0.8624999999999999,0.04324266314506531,6,43,0.8624999999999999,0.053896743600140344,0.04324266314506531,6,1.0,[]
current_mlp@235003,current_mlp,235003,analytic,lambda3,2,0.7999999999999999,0.06520456784906355,0.7999999999999999,0.07598370711008708,6,43,0.7999999999999999,0.06520456784906355,0.07598370711008708,6,1.0,[]
current_mlp@235003,current_mlp,235003,analytic,lambda3,3,0.5826441102756892,0.07839526113959974,0.5826441102756892,0.14629706048726437,6,40,0.5826441102756892,0.07839526113959974,0.14629706048726437,6,1.0,[]
current_mlp@235003,current_mlp,235003,analytic,lambda4,all,0.6839025172358505,0.09578207876765155,0.6839025172358505,0.10318772883030664,6,115,0.6839025172358505,0.09578207876765155,0.10318772883030664,6,1.0,[]
current_mlp@235003,current_mlp,235003,analytic,lambda4,1,0.7853535353535354,0.05950761483633713,0.7853535353535354,0.02900482247574161,6,39,0.7853535353535354,0.05950761483633713,0.02900482247574161,6,1.0,[]
current_mlp@235003,current_mlp,235003,analytic,lambda4,2,0.6430976430976431,0.07266957600972111,0.6430976430976431,0.0699692013287785,6,38,0.6430976430976431,0.07266957600972111,0.0699692013287785,6,1.0,[]
current_mlp@235003,current_mlp,235003,analytic,lambda4,3,0.6153198653198654,0.15451682742262599,0.6153198653198654,0.21353211647733694,6,38,0.6153198653198654,0.15451682742262599,0.21353211647733694,6,1.0,[]
current_mlp@235003,current_mlp,235003,neural,all,all,0.6967813051146384,0.08709418982738114,0.6967813051146384,0.12419092238895478,12,290,0.6967813051146384,0.08709418982738114,0.12419092238895478,12,1.0,[]
current_mlp@235003,current_mlp,235003,neural,all,1,0.7724867724867724,0.05693708749197444,0.7724867724867724,0.05915490287952322,12,97,0.7724867724867724,0.05693708749197444,0.05915490287952322,12,1.0,[]
current_mlp@235003,current_mlp,235003,neural,all,2,0.6593915343915344,0.08224576148242574,0.6593915343915344,0.14596058716849677,12,97,0.6593915343915344,0.08224576148242574,0.14596058716849677,12,1.0,[]
current_mlp@235003,current_mlp,235003,neural,all,3,0.6751322751322751,0.12303138032889781,0.6751322751322751,0.15980427120097732,12,96,0.6751322751322751,0.12303138032889781,0.15980427120097732,12,1.0,[]
current_mlp@235003,current_mlp,235003,neural,lambda3,all,0.7793650793650794,0.05907729517295724,0.7793650793650794,0.06720166610031532,6,153,0.7793650793650794,0.05907729517295724,0.06720166610031532,6,1.0,[]
current_mlp@235003,current_mlp,235003,neural,lambda3,1,0.8190476190476191,0.04654094237373598,0.8190476190476191,0.03897745230841258,6,51,0.8190476190476191,0.04654094237373598,0.03897745230841258,6,1.0,[]
current_mlp@235003,current_mlp,235003,neural,lambda3,2,0.7928571428571428,0.05770319215049322,0.7928571428571428,0.068024628502982,6,51,0.7928571428571428,0.05770319215049322,0.068024628502982,6,1.0,[]
current_mlp@235003,current_mlp,235003,neural,lambda3,3,0.7261904761904762,0.07298775099464251,0.7261904761904762,0.09460291748955135,6,51,0.7261904761904762,0.07298775099464251,0.09460291748955135,6,1.0,[]
current_mlp@235003,current_mlp,235003,neural,lambda4,all,0.6141975308641975,0.11511108448180503,0.6141975308641975,0.1811801786775942,6,137,0.6141975308641975,0.11511108448180503,0.1811801786775942,6,1.0,[]
current_mlp@235003,current_mlp,235003,neural,lambda4,1,0.7259259259259259,0.0673332326102129,0.7259259259259259,0.07933235345063386,6,46,0.7259259259259259,0.0673332326102129,0.07933235345063386,6,1.0,[]
current_mlp@235003,current_mlp,235003,neural,lambda4,2,0.5259259259259259,0.10678833081435825,0.5259259259259259,0.2238965458340115,6,46,0.5259259259259259,0.10678833081435825,0.2238965458340115,6,1.0,[]
current_mlp@235003,current_mlp,235003,neural,lambda4,3,0.6240740740740741,0.17307500966315306,0.6240740740740741,0.22500562491240325,6,45,0.6240740740740741,0.17307500966315306,0.22500562491240325,6,1.0,[]
current_mlp@235003,current_mlp,235003,period4_hold,all,all,0.6648494885756784,0.08217637025485541,0.6335611517731488,0.06513258762662737,12,6726,0.6648494885756784,0.08217637025485541,0.06513258762662737,12,1.0,[]
current_mlp@235003,current_mlp,235003,period4_hold,all,1,0.6805564788654368,0.044956412573648984,0.6805564788654368,0.024929447035284973,12,2243,0.6805564788654368,0.044956412573648984,0.024929447035284973,12,1.0,[]
current_mlp@235003,current_mlp,235003,period4_hold,all,2,0.7743330624957682,0.07843086992997997,0.7289626921253979,0.0702935353840638,12,2242,0.7743330624957682,0.07843086992997997,0.0702935353840638,12,1.0,[]
