baseline_family,candidate_family,contrast,group,scope,seed,episodes,normalization_rows,normalization_supported_episodes,rows,supported_episodes,weight_mass,cell,cell_statistics.baseline.agreement,cell_statistics.baseline.legal_centered_mse,cell_statistics.baseline.near_mixed_wrong_mass,cell_statistics.baseline.near_no_best_mass,cell_statistics.baseline.pair_mse_best_best,cell_statistics.baseline.pair_mse_best_rest,cell_statistics.baseline.pair_mse_rest_rest,cell_statistics.baseline.raw_gap,cell_statistics.candidate.agreement,cell_statistics.candidate.legal_centered_mse,cell_statistics.candidate.near_mixed_wrong_mass,cell_statistics.candidate.near_no_best_mass,cell_statistics.candidate.pair_mse_best_best,cell_statistics.candidate.pair_mse_best_rest,cell_statistics.candidate.pair_mse_rest_rest,cell_statistics.candidate.raw_gap,cell_statistics.delta.agreement,cell_statistics.delta.legal_centered_mse,cell_statistics.delta.near_mixed_wrong_mass,cell_statistics.delta.near_no_best_mass,cell_statistics.delta.pair_mse_best_best,cell_statistics.delta.pair_mse_best_rest,cell_statistics.delta.pair_mse_rest_rest,cell_statistics.delta.raw_gap,cell_statistics.mass,cell_statistics.rows,cell_statistics.teacher_margin.conditional_mean,cell_statistics.teacher_margin.contribution,cell_statistics.teacher_margin.mass,cell_statistics.teacher_margin.rows
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case0,postcorrection,285000001,3,1697,3,1697,3,1.0,WW,0.0,0.047738557796627966,0.0,0.25519164930929633,1.1250199139617226e-06,0.03801621089152974,0.009721221885184261,0.0387578058135487,0.0,0.04585049905441843,0.0,0.25519164930929633,2.2544023580954022e-07,0.0342158780116482,0.011634395602534424,0.030863607713776563,0.0,-0.001888058742209535,0.0,0.0,-8.995796781521823e-07,-0.0038003328798815405,0.0019131737173501626,-0.007894198099772135,0.25519164930929633,554,0.09831847601758854,0.025090054052504918,0.25519164930929633,554
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case1,postcorrection,285000001,3,1640,3,1640,3,1.0,CC,0.19617419617419618,0.017181301567005373,0.0,0.0,4.7189880020726983e-07,0.006853444592041985,0.010327385076163178,0.0,0.19617419617419618,0.014759969074070617,0.0,0.0,1.7507808435048743e-07,0.005316721069891066,0.0094430729260952,0.0,0.0,-0.0024213324929347538,0.0,0.0,-2.9682071585678244e-07,-0.001536723522150919,-0.0008843121500679771,0.0,0.19617419617419618,964,1.0593859323327472,0.20782418371362807,0.19617419617419618,964
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case1,postcorrection,285000001,3,1640,3,1640,3,1.0,CW,0.6766381766381766,0.030346525564000082,0.0,0.0,0.0,0.008030025613638091,0.02231649995036199,0.0,0.0,0.05697894270228526,0.0,0.6766381766381766,0.0,0.02603562131710088,0.030943321385184384,0.14890122908521194,-0.6766381766381766,0.02663241713828518,0.0,0.6766381766381766,0.0,0.018005595703462784,0.008626821434822395,0.14890122908521194,0.6766381766381766,51,0.22006034277435535,0.14890122908521194,0.6766381766381766,51
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case1,postcorrection,285000001,3,1640,3,1640,3,1.0,WC,0.0,0.0005294371738759977,0.0,0.013227513227513227,0.0,0.00032763787293361833,0.00020179930094237943,0.0011688841762317601,0.013227513227513227,0.0006606673871476206,0.0,0.0,0.0,0.00022940736129756768,0.00043126002585005293,0.0,0.013227513227513227,0.00013123021327162286,0.0,-0.013227513227513227,0.0,-9.823051163605062e-05,0.0002294607249076735,-0.0011688841762317601,0.013227513227513227,65,0.07963840227860672,0.0010534180195582899,0.013227513227513227,65
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case1,postcorrection,285000001,3,1640,3,1640,3,1.0,WW,0.0,0.02286938225428481,0.0,0.11396011396011396,0.0,0.020007861362333047,0.0028615208919517622,0.00586631242754404,0.0,0.01979973212665449,0.0,0.11396011396011396,0.0,0.018390874458933344,0.0014088576677211446,0.00586631242754404,0.0,-0.0030696501276303184,0.0,0.0,0.0,-0.001616986903399703,-0.0014526632242306177,0.0,0.11396011396011396,560,0.050541153124400544,0.005759675569732256,0.11396011396011396,560
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case2,postcorrection,285000001,3,1641,2,1641,2,0.6666666666666666,CC,0.3453398453398453,0.08815186828541183,0.0,0.0,8.847437233697623e-07,0.049552316824603336,0.038598666717085124,0.0,0.3453398453398453,0.09295011491933843,0.0,0.0,5.262599015912868e-07,0.051501340105133374,0.04144824855430348,0.0,0.0,0.004798246633926607,0.0,0.0,-3.5848382177847554e-07,0.001949023280530032,0.0028495818372183492,0.0,0.3453398453398453,607,1.233714654716802,0.42605082805340105,0.3453398453398453,607
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case2,postcorrection,285000001,3,1641,2,1641,2,0.6666666666666666,CW,0.003459503459503459,0.0013353878887562625,0.0,0.0,0.0,0.0003534779444975902,0.0009819099442586723,0.0,0.0,0.0016832003689384676,0.0,0.003459503459503459,0.0,0.0005563224591203888,0.001126877909818079,0.003705162971932858,-0.003459503459503459,0.00034781248018220506,0.0,0.003459503459503459,0.0,0.00020284451462279857,0.00014496796555940662,0.003705162971932858,0.003459503459503459,17,0.8439444864497465,0.0029196288705017684,0.003459503459503459,17
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case2,postcorrection,285000001,3,1641,2,1641,2,0.6666666666666666,WC,0.0,0.000125737968939792,0.0,0.002849002849002849,0.0,6.873480356584022e-05,5.700316537395177e-05,0.00014579970515448724,0.002849002849002849,0.0002033350322246078,0.0,0.0,0.0,7.24361499146513e-05,0.00013089888230995652,0.0,0.002849002849002849,7.75970632848158e-05,0.0,-0.002849002849002849,0.0,3.701346348811083e-06,7.389571693600474e-05,-0.00014579970515448724,0.002849002849002849,14,0.051175696509225016,0.00014579970515448724,0.002849002849002849,14
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case2,postcorrection,285000001,3,1641,2,1641,2,0.6666666666666666,WW,0.0,0.13607617552468307,0.0,0.315018315018315,0.0,0.1080076539020675,0.028068521622615555,0.20547266495533478,0.0,0.10318882547022797,0.0,0.315018315018315,0.0,0.07056820770809055,0.03262061776213742,0.20547266495533478,0.0,-0.032887350054455075,0.0,0.0,0.0,-0.03743944619397694,0.004552096139521868,0.0,0.315018315018315,1003,0.4931507532602749,0.15535151934206462,0.315018315018315,1003
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case3,postcorrection,285000001,3,80,3,80,3,1.0,CC,0.8087134502923976,0.03152655251267222,0.0,0.0,0.0,0.015127997251160208,0.016398555261512012,0.0,0.8087134502923976,0.028678971400093036,0.0,0.0,0.0,0.014193635850779242,0.014485335549313793,0.0,0.0,-0.0028475811125791826,0.0,0.0,0.0,-0.0009343614003809656,-0.0019132197121982178,0.0,0.8087134502923976,66,0.40892858919250386,0.33070605028907224,0.8087134502923976,66
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case3,postcorrection,285000001,3,80,3,80,3,1.0,CW,0.035925925925925924,0.00020396572382491352,0.0,0.0,0.0,9.589960807488752e-05,0.00010806611575002602,0.0,0.0,0.0011511994572591295,0.0,0.035925925925925924,0.0,0.0007007429217174764,0.00045045653554165324,0.0017756313747829863,-0.035925925925925924,0.000947233733434216,0.0,0.035925925925925924,0.0,0.0006048433136425889,0.00034239041979162717,0.0017756313747829863,0.035925925925925924,3,0.04942479084447488,0.0017756313747829863,0.035925925925925924,3
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case3,postcorrection,285000001,3,80,3,80,3,1.0,WC,0.0,0.003141735138752908,0.0,0.08434697855750488,0.0,0.001647757637784365,0.001493977500968543,0.015092347277070579,0.08434697855750488,0.003264234789039921,0.0,0.0,0.0,0.0012558823383205606,0.0020083524507193604,0.0,0.08434697855750488,0.0001224996502870128,0.0,-0.08434697855750488,0.0,-0.00039187529946380426,0.0005143749497508172,-0.015092347277070579,0.08434697855750488,6,0.17893168830915662,0.015092347277070579,0.08434697855750488,6
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case3,postcorrection,285000001,3,80,3,80,3,1.0,WW,0.0,0.005485454539532283,0.0,0.07101364522417154,0.0,0.002254785890571324,0.0032306686489609587,0.004854770757069133,0.0,0.009873023052246641,0.0,0.07101364522417154,0.0,0.0040117455200815565,0.005861277532165085,0.011349699046411942,0.0,0.0043875685127143585,0.0,0.0,0.0,0.0017569596295102326,0.002630608883204126,0.00649492828934281,0.07101364522417154,5,0.06836391431173387,0.004854770757069133,0.07101364522417154,5
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case4,postcorrection,285000001,3,1682,3,1682,3,1.0,CC,0.5467541717541717,0.09221675180014673,0.0,0.0,1.8493712223558195e-06,0.033873218175470864,0.05834168425345351,0.0,0.5467541717541717,0.08268865085977843,0.0,0.0,2.7123934920918452e-06,0.034398772860861966,0.04828716560542436,0.0,0.0,-0.009528100940368303,0.0,0.0,8.630222697360258e-07,0.0005255546853911048,-0.010054518648029148,0.0,0.5467541717541717,1101,0.6978762492563843,0.3815667506490823,0.5467541717541717,1101
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case4,postcorrection,285000001,3,1682,3,1682,3,1.0,CW,0.06852869352869352,0.013433874041042813,0.0,0.0,2.2652827967096074e-06,0.008103085639247536,0.005328523118998567,0.0,0.0,0.019450155600647806,0.0,0.06852869352869352,9.31461434735914e-07,0.013350952781455996,0.006098271357757072,0.0387822462137414,-0.06852869352869352,0.006016281559604992,0.0,0.06852869352869352,-1.3338213619736935e-06,0.005247867142208461,0.0007697482387585037,0.0387822462137414,0.06852869352869352,19,0.5640707621330143,0.03865503238670992,0.06852869352869352,19
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case4,postcorrection,285000001,3,1682,3,1682,3,1.0,WC,0.0,0.013293813706832575,0.0,0.04512617012617012,0.0,0.0067310298289036605,0.006562783877928916,0.048400822285476326,0.04512617012617012,0.007974539901959237,0.0,0.0,0.0,0.004209589124692729,0.003764950777266509,0.0,0.04512617012617012,-0.005319273804873338,0.0,-0.04512617012617012,0.0,-0.0025214407042109315,-0.0027978331006624072,-0.048400822285476326,0.04512617012617012,19,0.7490565946163965,0.033802055322789154,0.04512617012617012,19
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case4,postcorrection,285000001,3,1682,3,1682,3,1.0,WW,0.0,0.1213728617766568,0.0,0.33959096459096455,0.0,0.08853111296831397,0.03284174880834282,0.17507937915644414,0.0,0.09656650739908224,0.0,0.33959096459096455,0.0,0.06998625277170817,0.026580254627374077,0.14723637686738358,0.0,-0.024806354377574558,0.0,0.0,0.0,-0.0185448601966058,-0.00626149418096875,-0.02784300228906056,0.33959096459096455,543,0.28540624161338096,0.09692138088976993,0.33959096459096455,543
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case5,postcorrection,285000001,3,15,1,15,1,0.3333333333333333,CC,0.13333333333333333,0.009714062679170373,0.0,0.0,8.505896960286917e-06,0.003955087077901314,0.005750469704308772,0.0,0.13333333333333333,0.007190535715390449,0.0,0.0,5.31105110894714e-06,0.003938008748572328,0.0032472159157091733,0.0,0.0,-0.0025235269637799243,0.0,0.0,-3.1948458513397774e-06,-1.707832932898619e-05,-0.002503253788599599,0.0,0.13333333333333333,6,0.33590881029764813,0.04478784137301975,0.13333333333333333,6
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case5,postcorrection,285000001,3,15,1,15,1,0.3333333333333333,CW,0.022222222222222223,0.0033356801456673364,0.0,0.0,0.0,0.0018076086798013572,0.0015280714658659792,0.0,0.0,0.0014446814852043922,0.0,0.022222222222222223,0.0,0.0006340877658446844,0.0008105937193597077,0.00878498289320204,-0.022222222222222223,-0.0018909986604629442,0.0,0.022222222222222223,0.0,-0.0011735209139566727,-0.0007174777465062715,0.00878498289320204,0.022222222222222223,1,0.3953242301940918,0.00878498289320204,0.022222222222222223,1
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case5,postcorrection,285000001,3,15,1,15,1,0.3333333333333333,WC,0.0,0.004156676873883687,0.0,0.06666666666666667,4.9616573608091134e-05,0.0033288807484240126,0.000778179551851584,0.023113812340630424,0.06666666666666667,0.002163149857678882,0.0,0.0,3.07606297964311e-07,0.001700017363693165,0.00046282488768775287,0.0,0.06666666666666667,-0.0019935270162048054,0.0,-0.06666666666666667,-4.9308967310126824e-05,-0.0016288633847308474,-0.0003153546641638312,-0.023113812340630424,0.06666666666666667,3,0.34670718510945636,0.023113812340630424,0.06666666666666667,3
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda3/case5,postcorrection,285000001,3,15,1,15,1,0.3333333333333333,WW,0.0,0.015914073829352938,0.0,0.1111111111111111,0.0,0.008762934172147711,0.007151139657205224,0.05452048513624403,0.0,0.018754820532808403,0.0,0.1111111111111111,0.0,0.010076517377021569,0.008678303155786831,0.05452048513624403,0.0,0.0028407467034554656,0.0,0.0,0.0,0.0013135832048738576,0.001527163498581608,0.0,0.1111111111111111,5,0.22752099037170412,0.025280110041300458,0.1111111111111111,5
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda4,postcorrection,285000001,18,3482,14,3482,14,0.7777777777777778,CC,0.4780011192511193,0.04664840007410062,0.0,0.0,1.4267345797040743e-06,0.023391976581327443,0.023254996758193477,0.0,0.4780011192511193,0.046832014395920496,0.0,0.0,1.6190110997185518e-06,0.024774347529322133,0.022056047855498643,0.0,0.0,0.00018361432181987182,0.0,0.0,1.922765200144774e-07,0.0013823709479946916,-0.0011989489026948323,0.0,0.4780011192511193,2349,0.5228306125301394,0.24991361796815495,0.4780011192511193,2349
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda4,postcorrection,285000001,18,3482,14,3482,14,0.7777777777777778,CW,0.046012922262922265,0.0022739359362571225,0.0,0.0,0.0,0.0010517930886914076,0.001222142847565715,0.0,0.0,0.006141429006525432,0.0,0.046012922262922265,0.0,0.003197397352386573,0.0029440316541388583,0.017652015870808745,-0.046012922262922265,0.0038674930702683086,0.0,0.046012922262922265,0.0,0.0021456042636951653,0.0017218888065731433,0.017652015870808745,0.046012922262922265,214,0.28736724285836024,0.013222606606552032,0.046012922262922265,214
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda4,postcorrection,285000001,18,3482,14,3482,14,0.7777777777777778,WC,0.0,0.004163539006867872,0.0,0.06149097815764483,1.6919413849821005e-05,0.0025251915851681682,0.0016214280078498823,0.018572409486790037,0.06149097815764483,0.003347802269306405,0.0,0.0,2.2926118158988057e-05,0.001943717295361028,0.0013811588557863885,0.0,0.06149097815764483,-0.0008157367375614664,0.0,-0.06149097815764483,6.006704309167052e-06,-0.00058147428980714,-0.00024026915206349362,-0.018572409486790037,0.06149097815764483,201,0.2334472283564808,0.014354898419831084,0.06149097815764483,201
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda4,postcorrection,285000001,18,3482,14,3482,14,0.7777777777777778,WW,0.0,0.033135376685664145,0.0,0.19227275810609143,0.0,0.02237224030001743,0.01076313638564671,0.062318238870144343,0.0,0.028517453114114997,0.0,0.19227275810609143,0.0,0.01869865419843994,0.009818798915675057,0.054309172851553185,0.0,-0.004617923571549148,0.0,0.0,0.0,-0.003673586101577493,-0.0009443374699716558,-0.008009066018591159,0.19227275810609143,718,0.23928969631002922,0.046008889895898325,0.19227275810609143,718
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda4/analytic,postcorrection,285000001,6,99,5,99,5,0.8333333333333334,CC,0.5347222222222222,0.0245087359019211,0.0,0.0,0.0,0.015230582254157436,0.009278153647763668,0.0,0.5347222222222222,0.03254623482920513,0.0,0.0,0.0,0.02035392953505785,0.012192305294147285,0.0,0.0,0.008037498927284028,0.0,0.0,0.0,0.005123347280900412,0.0029141516463836157,0.0,0.5347222222222222,60,0.4817854584037483,0.2576213909520043,0.5347222222222222,60
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda4/analytic,postcorrection,285000001,6,99,5,99,5,0.8333333333333334,CW,0.020833333333333332,0.0012354937182705696,0.0,0.0,0.0,0.0005610931044223044,0.0006744006138482652,0.0,0.0,0.0028536809034975957,0.0,0.020833333333333332,0.0,0.0012223340629394332,0.0016313468405581627,0.008533506481735795,-0.020833333333333332,0.0016181871852270263,0.0,0.020833333333333332,0.0,0.000661240958517129,0.0009569462267098975,0.008533506481735795,0.020833333333333332,4,0.15025149451361763,0.0031302394690337003,0.020833333333333332,4
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda4/analytic,postcorrection,285000001,6,99,5,99,5,0.8333333333333334,WC,0.0,0.0061747927695391105,0.0,0.10185185185185186,0.0,0.0035733242696021563,0.002601468499936954,0.035156331680439135,0.10185185185185186,0.00435166079090134,0.0,0.0,0.0,0.0032225079942591606,0.0011291527966421798,0.0,0.10185185185185186,-0.00182313197863777,0.0,-0.10185185185185186,0.0,-0.00035081627534299596,-0.001472315703294774,-0.035156331680439135,0.10185185185185186,5,0.2713116082278164,0.027633589726907232,0.10185185185185186,5
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda4/analytic,postcorrection,285000001,6,99,5,99,5,0.8333333333333334,WW,0.0,0.024547316302600274,0.0,0.17592592592592593,0.0,0.015160570567535642,0.00938674573506463,0.06214955007588421,0.0,0.025320471185085763,0.0,0.17592592592592593,0.0,0.014134467034765874,0.01118600415031989,0.039191768125251485,0.0,0.0007731548824854908,0.0,0.0,0.0,-0.0010261035327697682,0.001799258415255259,-0.022957781950632732,0.17592592592592593,30,0.16164418898130717,0.028437403617081816,0.17592592592592593,30
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda4/neural,postcorrection,285000001,6,61,5,61,5,0.8333333333333334,CC,0.4985119047619047,0.07780678236212644,0.0,0.0,0.0,0.03879153259109771,0.03901524977102873,0.0,0.4985119047619047,0.07170839938057545,0.0,0.0,0.0,0.03744242730899729,0.03426597207157816,0.0,0.0,-0.00609838298155098,0.0,0.0,0.0,-0.0013491052821004114,-0.004749277699450566,0.0,0.4985119047619047,36,0.42466218483388724,0.21169915464189318,0.4985119047619047,36
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda4/neural,postcorrection,285000001,6,61,5,61,5,0.8333333333333334,CW,0.07390873015873016,0.0030473424240384512,0.0,0.0,0.0,0.0015293591521048824,0.0015179832719335689,0.0,0.0,0.011924075922593027,0.0,0.07390873015873016,0.0,0.006919509718351593,0.005004566204241434,0.0322830466524003,-0.07390873015873016,0.008876733498554576,0.0,0.07390873015873016,0.0,0.00539015056624671,0.003486582932307865,0.0322830466524003,0.07390873015873016,3,0.38279035107401393,0.02829154876489488,0.07390873015873016,3
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda4/neural,postcorrection,285000001,6,61,5,61,5,0.8333333333333334,WC,0.0,0.0031706783791807737,0.0,0.03968253968253968,2.487595789745452e-05,0.001818690501271891,0.0013271119200114285,0.007162306043836806,0.03968253968253968,0.002855367678742527,0.0,0.0,3.315943540078551e-05,0.0008964084521079395,0.0019257997912338022,0.0,0.03968253968253968,-0.00031531070043824654,0.0,-0.03968253968253968,8.28347750333099e-06,-0.0009222820491639515,0.0005986878712223737,-0.007162306043836806,0.03968253968253968,5,0.11582183837890626,0.004596104697575645,0.03968253968253968,5
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda4/neural,postcorrection,285000001,6,61,5,61,5,0.8333333333333334,WW,0.0,0.051866812141897395,0.0,0.22123015873015872,0.0,0.0373885339810875,0.014478278160809897,0.09652025832070245,0.0,0.03565488022840716,0.0,0.22123015873015872,0.0,0.025096317656625136,0.010558562571782023,0.09652025832070245,0.0,-0.016211931913490234,0.0,0.0,0.0,-0.012292216324462361,-0.003919715589027873,0.0,0.22123015873015872,17,0.3802039462889256,0.08411257938733176,0.22123015873015872,17
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda4/period4_hold,postcorrection,285000001,6,3322,4,3322,4,0.6666666666666666,CC,0.40076923076923077,0.03762968195825433,0.0,0.0,4.280203739112223e-06,0.016153814898727185,0.021471586855788028,0.0,0.40076923076923077,0.0362414089779809,0.0,0.0,4.857033299155656e-06,0.016526685743911262,0.019709866200770483,0.0,0.0,-0.0013882729802734324,0.0,0.0,5.768295600434323e-07,0.00037287084518407434,-0.0017617206550175474,0.0,0.40076923076923077,2253,0.6997051838843331,0.28042030831056736,0.40076923076923077,2253
innovation_shared_mse,innovation_shared_aux,innovation.shared_mse_to_shared_aux,lambda4/period4_hold,postcorrection,285000001,6,3322,4,3322,4,0.6666666666666666,CW,0.0432967032967033,0.0025389716664623464,0.0,0.0,0.0,0.001064927009547036,0.0014740446569153104,0.0,0.0,0.0036465301934856705,0.0,0.0432967032967033,0.0,0.0014503482758686922,0.002196181917616978,0.012139494478290143,-0.0432967032967033,0.0011075585270233239,0.0,0.0432967032967033,0.0,0.0003854212663216563,0.0007221372607016676,0.012139494478290143,0.0432967032967033,207,0.19045402901045788,0.008246031585727518,0.0432967032967033,207
